flight_sk,flight_id,ambiguous_id,airline,source,destination,route,departure_time,arrival_time,duration_minutes,is_overnight,data_quality_flag,is_duration_anomaly
SJ079,SJ079,False,SpiceJet,HYD,DEL,HYD-DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,184.0,False,clean,False
SJ082,SJ082,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,39.0,False,clean,False
SJ110,SJ110,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,33.0,False,clean,False
6F262,6F262,False,IndiGo,MAA,DEL,MAA-DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,63.0,False,clean,False
UK143,UK143,False,Vistara,BLR,BOM,BLR-BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,74.0,False,clean,False
6F269,6F269,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,82.0,False,clean,False
6F214,6F214,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,239.0,False,clean,False
SJ213,SJ213,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,False,clean,False
SJ072,SJ072,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,170.0,False,clean,False
6F059,6F059,False,IndiGo,BOM,DEL,BOM-DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,290.0,False,clean,False
UK202,UK202,False,Vistara,DEL,HYD,DEL-HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0,False,clean,False
UK037,UK037,False,Vistara,BLR,BOM,BLR-BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,False,clean,False
UK069,UK069,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,False,clean,False
SJ118,SJ118,False,SpiceJet,DEL,BOM,DEL-BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,85.0,False,clean,False
6F145,6F145,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,76.0,False,clean,False
UK097,UK097,False,Vistara,HYD,BOM,HYD-BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,False,clean,False
6F117,6F117,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,False,clean,False
6F226,6F226,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,137.0,False,clean,False
6F050,6F050,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,237.0,False,clean,False
UK196,UK196,False,Vistara,BOM,HYD,BOM-HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0,False,clean,False
SJ086,SJ086,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,False,clean,False
AI134,AI134,False,Air India,HYD,BOM,HYD-BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,False,clean,False
AI043,AI043,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,False,clean,False
UK119,UK119,False,Vistara,BOM,CCU,BOM-CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,False,clean,False
SJ181,SJ181,False,SpiceJet,BOM,BLR,BOM-BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,False,clean,False
AI070,AI070,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,False,clean,False
6F233,6F233,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,237.0,True,clean,False
UK013,UK013,False,Vistara,BOM,MAA,BOM-MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,True,clean,False
6F015,6F015,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,168.0,True,clean,False
SJ247,SJ247,False,SpiceJet,DEL,BOM,DEL-BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,True,clean,False
AI067,AI067,False,Air India,HYD,DEL,HYD-DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,213.0,True,clean,False
AI211,AI211,False,Air India,DEL,CCU,DEL-CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,True,clean,False
UK029,UK029,False,Vistara,DEL,BOM,DEL-BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,True,clean,False
SJ200,SJ200,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,True,clean,False
6F087,6F087,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,226.0,True,clean,False
SJ210,SJ210,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,True,clean,False
AI101,AI101,False,Air India,DEL,BLR,DEL-BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,True,clean,False
UK075,UK075,False,Vistara,MAA,CCU,MAA-CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,True,clean,False
SJ091,SJ091,False,SpiceJet,BLR,CCU,BLR-CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,True,clean,False
AI251,AI251,False,Air India,MAA,DEL,MAA-DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,False,clean,False
SJ042,SJ042,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,True,clean,False
UK126,UK126,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,True,clean,False
6F042,6F042,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,246.0,True,clean,False
AI116,AI116,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,True,clean,False
SJ209,SJ209,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,True,clean,False
AI123,AI123,False,Air India,MAA,BOM,MAA-BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,True,clean,False
6F016,6F016,False,IndiGo,HYD,BOM,HYD-BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,False,clean,False
UK012,UK012,False,Vistara,MAA,BOM,MAA-BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,True,clean,False
SJ188,SJ188,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,False,clean,False
UK096,UK096,False,Vistara,BLR,HYD,BLR-HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,True,clean,False
SJ046,SJ046,False,SpiceJet,BOM,MAA,BOM-MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,True,clean,False
UK081,UK081,False,Vistara,BLR,DEL,BLR-DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,False,clean,False
UK191,UK191,False,Vistara,MAA,BLR,MAA-BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,False,clean,False
6F064,6F064,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,False,clean,False
AI005,AI005,False,Air India,DEL,CCU,DEL-CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,47.0,False,clean,False
6F021,6F021,False,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,True,clean,False
AI169,AI169,False,Air India,CCU,DEL,CCU-DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,True,clean,False
UK035,UK035,False,Vistara,HYD,BOM,HYD-BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,False,clean,False
AI040,AI040,False,Air India,HYD,BLR,HYD-BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,101.0,False,clean,False
UK042,UK042,False,Vistara,MAA,BOM,MAA-BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,True,clean,False
SJ171,SJ171,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,False,clean,False
AI250,AI250,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,True,clean,False
SJ195,SJ195,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,False,clean,False
UK211,UK211,False,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0,False,clean,False
UK122,UK122,False,Vistara,HYD,CCU,HYD-CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,False,clean,False
AI136,AI136,False,Air India,BLR,DEL,BLR-DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,False,clean,False
6F141,6F141,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,122.0,False,clean,False
6F053,6F053,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,253.0,True,clean,False
6F136,6F136,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,37.0,False,clean,False
6F009,6F009,False,IndiGo,BLR,CCU,BLR-CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,False,clean,False
6F023,6F023,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,236.0,True,clean,False
UK006,UK006,False,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,False,clean,False
SJ165,SJ165,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,False,clean,False
6F189,6F189,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,103.0,False,clean,False
AI131,AI131,False,Air India,MAA,BOM,MAA-BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,160.0,False,clean,False
6F004,6F004,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,220.0,False,clean,False
AI027,AI027,False,Air India,BOM,MAA,BOM-MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,222.0,False,clean,False
AI238,AI238,False,Air India,CCU,MAA,CCU-MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,True,clean,False
SJ105,SJ105,False,SpiceJet,BOM,HYD,BOM-HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,False,clean,False
UK088,UK088,False,Vistara,MAA,BLR,MAA-BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,False,clean,False
6F035,6F035,False,IndiGo,CCU,HYD,CCU-HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,False,clean,False
AI133,AI133,False,Air India,DEL,CCU,DEL-CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,False,clean,False
AI001,AI001,False,Air India,DEL,HYD,DEL-HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,183.0,False,clean,False
SJ133,SJ133,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,False,clean,False
SJ216,SJ216,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,False,clean,False
SJ225,SJ225,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,False,clean,False
AI147,AI147,False,Air India,HYD,CCU,HYD-CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,False,clean,False
SJ054,SJ054,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,False,clean,False
6F197,6F197,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,False,clean,False
SJ066,SJ066,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,False,clean,False
SJ183,SJ183,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,False,clean,False
SJ151,SJ151,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,False,clean,False
SJ071,SJ071,False,SpiceJet,CCU,MAA,CCU-MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,False,clean,False
SJ102,SJ102,False,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,False,clean,False
AI209,AI209,False,Air India,BLR,CCU,BLR-CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,False,clean,False
6F111,6F111,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,173.0,False,clean,False
AI050,AI050,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,155.0,False,clean,False
SJ189,SJ189,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,False,clean,False
UK112,UK112,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,False,clean,False
6F171,6F171,False,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,69.0,False,clean,False
AI011,AI011,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,243.0,False,clean,False
6F027,6F027,False,IndiGo,BLR,DEL,BLR-DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,89.0,False,clean,False
UK082,UK082,False,Vistara,DEL,BOM,DEL-BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,False,clean,False
UK138,UK138,False,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,False,clean,False
UK198,UK198,False,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,False,clean,False
6F039,6F039,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,258.0,False,clean,False
6F157,6F157,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,87.0,False,clean,False
SJ024,SJ024,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,False,clean,False
6F167,6F167,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,84.0,False,clean,False
AI197,AI197,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,False,clean,False
SJ211,SJ211,False,SpiceJet,MAA,BOM,MAA-BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,False,clean,False
6F055,6F055,False,IndiGo,DEL,CCU,DEL-CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,148.0,False,clean,False
AI253,AI253,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,False,clean,False
UK060,UK060,False,Vistara,BLR,CCU,BLR-CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,False,clean,False
6F257,6F257,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,False,clean,False
SJ135,SJ135,False,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,False,clean,False
AI247,AI247,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,False,clean,False
UK127,UK127,False,Vistara,BOM,HYD,BOM-HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,False,clean,False
AI109,AI109,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,False,clean,False
AI057,AI057,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0,False,clean,False
6F103,6F103,False,IndiGo,CCU,MAA,CCU-MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0,False,clean,False
SJ144,SJ144,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,False,clean,False
6F076,6F076,False,IndiGo,CCU,HYD,CCU-HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,45.0,False,clean,False
6F240,6F240,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0,False,clean,False
UK057,UK057,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,False,clean,False
AI201,AI201,False,Air India,BLR,CCU,BLR-CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0,False,clean,False
SJ242,SJ242,False,SpiceJet,BLR,HYD,BLR-HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,False,clean,False
6F037,6F037,False,IndiGo,BOM,MAA,BOM-MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,152.0,False,clean,False
SJ132,SJ132,False,SpiceJet,MAA,DEL,MAA-DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0,False,clean,False
AI055,AI055,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,99.0,False,clean,False
6F252,6F252,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0,False,clean,False
AI183,AI183,False,Air India,DEL,CCU,DEL-CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0,False,clean,False
SJ125,SJ125,False,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0,False,clean,False
SJ087,SJ087,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,False,clean,False
UK182,UK182,False,Vistara,HYD,CCU,HYD-CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,False,clean,False
AI016,AI016,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0,False,clean,False
6F107,6F107,False,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,180.0049666666667,False,clean,False
AI026,AI026,False,Air India,DEL,BOM,DEL-BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,59.0,False,clean,False
AI177,AI177,False,Air India,CCU,HYD,CCU-HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0,False,clean,False
AI041,AI041,False,Air India,BOM,BLR,BOM-BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,111.0,False,clean,False
6F264,6F264,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,260.0,False,clean,False
6F222,6F222,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,130.0,False,clean,False
AI004,AI004,False,Air India,HYD,MAA,HYD-MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0,False,clean,False
SJ126,SJ126,False,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0,False,clean,False
SJ220,SJ220,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,False,clean,False
AI204,AI204,False,Air India,CCU,MAA,CCU-MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,False,clean,False
UK098,UK098,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,False,clean,False
AI090,AI090,False,Air India,MAA,CCU,MAA-CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,154.0,False,clean,False
AI092,AI092,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,164.0,False,clean,False
AI049,AI049,False,Air India,CCU,MAA,CCU-MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,133.0,False,clean,False
UK117,UK117,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,False,clean,False
6F227,6F227,False,IndiGo,MAA,BOM,MAA-BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0,False,clean,False
AI228,AI228,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,False,clean,False
SJ164,SJ164,False,SpiceJet,CCU,MAA,CCU-MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.00495,False,clean,False
AI018,AI018,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,False,clean,False
UK192,UK192,False,Vistara,HYD,DEL,HYD-DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.00495,False,clean,False
SJ224,SJ224,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,False,clean,False
UK050,UK050,False,Vistara,BOM,DEL,BOM-DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,clean,False
SJ159,SJ159,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,False,clean,False
UK038,UK038,False,Vistara,MAA,CCU,MAA-CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,False,clean,False
6F192,6F192,False,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0,False,clean,False
6F173,6F173,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,False,clean,False
AI185,AI185,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,False,clean,False
SJ152,SJ152,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,False,clean,False
AI215,AI215,False,Air India,BLR,DEL,BLR-DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,False,clean,False
AI074,AI074,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,False,clean,False
6F109,6F109,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,False,clean,False
6F144,6F144,False,IndiGo,HYD,BOM,HYD-BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0,False,clean,False
6F210,6F210,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0,False,clean,False
SJ111,SJ111,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,clean,False
UK092,UK092,False,Vistara,MAA,BLR,MAA-BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,clean,False
UK009,UK009,False,Vistara,BOM,DEL,BOM-DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,clean,False
AI170,AI170,False,Air India,HYD,DEL,HYD-DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,False,clean,False
6F154,6F154,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,False,clean,False
6F161,6F161,False,IndiGo,MAA,DEL,MAA-DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,False,clean,False
UK128,UK128,False,Vistara,BOM,CCU,BOM-CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,False,clean,False
AI186,AI186,False,Air India,DEL,BOM,DEL-BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,clean,False
AI099,AI099,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,clean,False
6F203,6F203,False,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,clean,False
UK139,UK139,False,Vistara,BLR,MAA,BLR-MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0,False,clean,False
SJ008,SJ008,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,False,clean,False
AI171,AI171,False,Air India,MAA,BLR,MAA-BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,False,clean,False
6F124,6F124,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0,False,clean,False
6F137,6F137,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0,False,clean,False
AI008,AI008,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.00498333333333,False,clean,False
SJ140,SJ140,False,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,False,clean,False
UK016,UK016,False,Vistara,DEL,CCU,DEL-CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,clean,False
AI127,AI127,False,Air India,DEL,HYD,DEL-HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,False,clean,False
SJ096,SJ096,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,False,clean,False
6F048,6F048,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,False,clean,False
